s,iter,model,Estimation method,MSE,MSE_0,Feature importance
2,11,Interaction,IntCF,0.1308903961687487,0.5017715324027937,"[0.12483353115235785, 0.19103313455096924, 0.1315373478778154, 0.1559917728755682, 0.06243564794759344, 0.0621515754932869, 0.0667004050736617, 0.06641493362107974, 0.0748008307795278, 0.06410082062813988]"
2,11,LSS confounding,IntCF,0.2448628753214304,0.8650113766280956,"[0.23396706842162399, 0.250736757182591, 0.06359855616748483, 0.06508784674065514, 0.06397643195382396, 0.05925487432345601, 0.052868359366384114, 0.0631683620940371, 0.07373371808459557, 0.07360802566534817]"
2,11,Linear,IntCF,0.045535218165939,0.1819686598644351,"[0.05066049708710859, 0.0512852746354277, 0.2030436238750614, 0.2468515912734149, 0.07619683072846413, 0.06717294032192739, 0.07402608897302852, 0.08679789127363725, 0.06969565328453603, 0.07426960854739385]"
2,11,Mixed,IntCF,0.215528408846482,0.5086010144313182,"[0.22580176637025992, 0.16543575891009404, 0.09449345575699576, 0.10731010498552378, 0.05882144858922919, 0.07268443634554048, 0.06482322215259655, 0.07173377259601227, 0.07251427077991011, 0.06638176351383797]"
2,17,Interaction,IntCF,0.1211110466170766,0.5009740178348921,"[0.13983269694626338, 0.1294168091196809, 0.15635193034436806, 0.18228221438510755, 0.07622264739576946, 0.06371291654834078, 0.06599760319943652, 0.05599909938757546, 0.061149466312081055, 0.06903461636137684]"
2,17,LSS confounding,IntCF,0.22307286073777,0.7808725354525244,"[0.21223760372420555, 0.1939518166680594, 0.06585077962900011, 0.0596961384219042, 0.08701101088141627, 0.07270934375894979, 0.08228474550701587, 0.07914506776814428, 0.07251963107026804, 0.07459386257103662]"
2,17,Linear,IntCF,0.04149789336382,0.1836760557051733,"[0.05403361925353615, 0.04864340649699796, 0.20008696785139538, 0.215497933343441, 0.09709421193649447, 0.07070867841331097, 0.08767587453604613, 0.07642491092162766, 0.07084232593416055, 0.07899207131298977]"
2,17,Mixed,IntCF,0.1917375113656999,0.465627180390855,"[0.1906092235840714, 0.1827804057323304, 0.09838139654042628, 0.08952277388513571, 0.07689227318824317, 0.06787949299150497, 0.07445504239863317, 0.07706526592823262, 0.07333480842143417, 0.06907931732998804]"
2,15,Interaction,IntCF,0.0929678573309607,0.5089239232618524,"[0.13368065184516206, 0.14227448589562267, 0.18100553131990155, 0.1739215285268657, 0.06206485699006988, 0.0654832105979426, 0.0630397664040297, 0.06008618770816436, 0.06036208969798088, 0.05808169101426053]"
2,15,LSS confounding,IntCF,0.2028730313679602,0.7484376977369858,"[0.250277772953752, 0.19612009965109, 0.06422388670828968, 0.052642645218849426, 0.0677300565009653, 0.06317697283143056, 0.08652570799109484, 0.07332207873675857, 0.07291029914647083, 0.07307048026129885]"
2,15,Linear,IntCF,0.05860639884725,0.1866684012118648,"[0.0602586387439953, 0.051970769206669966, 0.22786253056790085, 0.2138851685568377, 0.07029167814305297, 0.07615008111732018, 0.0755514738907244, 0.07118915997127279, 0.07800875026334056, 0.07483174953888538]"
2,15,Mixed,IntCF,0.1449975624881981,0.4775408059291836,"[0.15260059261218564, 0.16559431434037034, 0.13265668355753862, 0.14402093288431947, 0.06848583697451546, 0.06874947355278188, 0.07118559849186207, 0.06798414404234707, 0.06329257673590205, 0.06542984680817741]"
2,7,Interaction,IntCF,0.1092896482594901,0.5078476730212255,"[0.15424210115408715, 0.17518583958577552, 0.17349081655817974, 0.13962300827461563, 0.06317202599045355, 0.06216989104015178, 0.049235192804386076, 0.05687433937415385, 0.056893544045864504, 0.06911324117233221]"
2,7,LSS confounding,IntCF,0.3283641187283876,0.9126767751710892,"[0.23043100135031735, 0.1872521959173141, 0.07394590100886454, 0.07363165084486842, 0.07488056859995518, 0.07960612681555497, 0.0756399333338187, 0.06820480213491269, 0.07567108853708335, 0.06073673145731081]"
2,7,Linear,IntCF,0.0821926149374765,0.2039997201481933,"[0.06771008499848218, 0.06328137819561068, 0.12876353518892447, 0.22222740356771542, 0.0805793781404399, 0.0816330367465491, 0.08448216017040089, 0.08732570226557457, 0.08674208355385314, 0.0972552371724496]"
2,7,Mixed,IntCF,0.1139173845963804,0.425056437615508,"[0.16503856413005133, 0.2234840748212902, 0.12549992515534988, 0.12413952301279944, 0.055415738445225994, 0.05394241405845024, 0.06796201511987311, 0.05934089410568436, 0.058185177284136115, 0.0669916738671395]"
2,0,Interaction,IntCF,0.0856706869409091,0.5009406998893582,"[0.17739816683238116, 0.18848907795897102, 0.13314394513099018, 0.15326125806954094, 0.06124837486575296, 0.054877240325701175, 0.05485423736178859, 0.05235009907712507, 0.06554468256965879, 0.058832917808090295]"
2,0,LSS confounding,IntCF,0.2652688782545622,0.8552879179793194,"[0.17230789280831132, 0.31044995075782905, 0.05493707003446708, 0.062378527372941826, 0.06594262259488473, 0.06418538506867656, 0.06902154133275985, 0.06471705093569177, 0.07388025316011168, 0.062179705934325986]"
2,0,Linear,IntCF,0.0617426464389814,0.2086967396953419,"[0.05736757931791572, 0.04983429457393061, 0.22753988279281429, 0.20209663898745528, 0.07567392419957286, 0.07038085844617484, 0.08617095838916836, 0.08626961757697488, 0.07064940813205854, 0.07401683758393457]"
2,0,Mixed,IntCF,0.1694389787558111,0.4727125708658067,"[0.21462770120565938, 0.1700617511822781, 0.12958702441512557, 0.11006953867425887, 0.05462034160818278, 0.047394753540798716, 0.06261426252255926, 0.06556905414867775, 0.06858633093286014, 0.0768692417695995]"
2,3,Interaction,IntCF,0.0965205457838494,0.5100119321485576,"[0.1820854302264551, 0.12694962694641887, 0.15942183560073173, 0.1793970587140253, 0.06099584905625643, 0.057598076912771114, 0.06131229791468353, 0.06415941234522948, 0.058842147323692945, 0.04923826495973547]"
2,3,LSS confounding,IntCF,0.2392725734948862,0.7367340667072974,"[0.25959185646820926, 0.19415340729306996, 0.061869412717838045, 0.06689865467294263, 0.07547772882973934, 0.07832379405237999, 0.07431091869152895, 0.06557392954521123, 0.06311259325632783, 0.060687704472752894]"
2,3,Linear,IntCF,0.0613190990777537,0.2052051803502314,"[0.05512661099700922, 0.053252124244731726, 0.23543429351635348, 0.18002118795156424, 0.0780256075104357, 0.06832391290245021, 0.06845365267272323, 0.11053255799612714, 0.07906106816958199, 0.07176898403902295]"
2,3,Mixed,IntCF,0.1995881729972961,0.4792986891932389,"[0.19737333558912085, 0.19620539126173764, 0.12810410897664073, 0.07658680464544372, 0.06702325950364184, 0.0666439215687198, 0.06245775777133187, 0.06642014447416184, 0.06725784989785177, 0.07192742631134993]"
2,14,Interaction,IntCF,0.1127358182128999,0.5042595203826563,"[0.1456125355421476, 0.20617867011601348, 0.13052297502745414, 0.14264230522674357, 0.05784491625858469, 0.0601823983355373, 0.06881083605624447, 0.068161217895591, 0.05438640746545157, 0.06565773807623212]"
2,14,LSS confounding,IntCF,0.1931864428993644,0.8030021706731616,"[0.20966246831044733, 0.2538399047389497, 0.06604723343081007, 0.06710712570660049, 0.06563397289156084, 0.07458618087430988, 0.0570639999561443, 0.06751618675236412, 0.06891442892674167, 0.0696284984120718]"
2,14,Linear,IntCF,0.0395745674300923,0.1851151351589908,"[0.054521891535052686, 0.04606570530693116, 0.21341052776612032, 0.2190632306431383, 0.08157290306051743, 0.09456774296731411, 0.07308006600009455, 0.06684872221580508, 0.08334814740832361, 0.06752106309670279]"
2,14,Mixed,IntCF,0.1831416809017281,0.4609356077735925,"[0.18107356103026392, 0.19643368993161142, 0.08891357587749679, 0.0870023413063548, 0.06722590586807799, 0.06221996547355075, 0.07354243143475743, 0.08695704629553501, 0.07923812173525152, 0.07739336104710046]"
3,15,Interaction,IntCF,0.2055405666055935,0.7602294614553897,"[0.09897822379733152, 0.1117937098681462, 0.10124517237596745, 0.11838253123264025, 0.08830290801001382, 0.08546201193826299, 0.04962879812104241, 0.044310094274541884, 0.03598490835228143, 0.04133277335419791, 0.04175232821585872, 0.03925386325876429, 0.049023346797078336, 0.04763030964835999, 0.04691902075551274]"
3,15,LSS confounding,IntCF,0.5076532994419978,1.2287700978497016,"[0.191168854163176, 0.10180949597631572, 0.17963275814648128, 0.03905391114460511, 0.036016890533261806, 0.045129135290086074, 0.052017566100310636, 0.04287906755320036, 0.04889950657250242, 0.04431706706362705, 0.038179593951131796, 0.043337005946669914, 0.04491568872803959, 0.04382076004023932, 0.048822698790353]"
3,15,Linear,IntCF,0.0981004222223836,0.2997961606192248,"[0.04277531860188312, 0.04673749172577942, 0.04413998976553388, 0.14190337120286922, 0.11952423212731739, 0.0949484975777034, 0.062269296756964805, 0.05499688987206301, 0.0528977233480734, 0.056339636177546414, 0.05590222510413232, 0.055189964297157515, 0.05674133768774031, 0.05845495720592636, 0.05717906854930932]"
3,15,Mixed,IntCF,0.3542961906030597,0.7930590343292634,"[0.08221513909324826, 0.08017033995480012, 0.12104673299989618, 0.078389398500903, 0.0842177933200593, 0.08867117618259018, 0.06897056071084891, 0.046007882619762415, 0.04581311587412881, 0.04843470516911376, 0.04735794017942318, 0.047396852952336956, 0.059352093841493085, 0.0533898085173856, 0.048566460084010145]"
3,8,Interaction,IntCF,0.2412366774031761,0.7550167192765894,"[0.11358840296813447, 0.13193310417989038, 0.0878085012785437, 0.08482661417049178, 0.0901111909112338, 0.06874668682691426, 0.04470481879380241, 0.04122193230206661, 0.0463134097356372, 0.04700747810454431, 0.04828059658270118, 0.04643414655677588, 0.05029368473629052, 0.04977216621703201, 0.048957266635941514]"
3,8,LSS confounding,IntCF,0.4617087773045314,1.2077887470017432,"[0.14161133526659156, 0.14546715601409863, 0.13126074816247485, 0.04223855867945848, 0.04290404970114038, 0.043880611168541556, 0.050257003399043626, 0.0492475004009731, 0.04875606317208828, 0.05251971447201423, 0.04894598545989789, 0.05635115054039457, 0.047364722693734464, 0.04743894406321315, 0.051756456806335185]"
3,8,Linear,IntCF,0.0676837808165995,0.287285857128641,"[0.04786092934833373, 0.04899746058552219, 0.04007237701824601, 0.1368667620919905, 0.1606071704270491, 0.11237701814560302, 0.04729025305119447, 0.05076106592956698, 0.05287723149884305, 0.04513713281176007, 0.04693911931889905, 0.04815127871024976, 0.05225274623259362, 0.05046048003101206, 0.059348974799136416]"
3,8,Mixed,IntCF,0.2611756603901334,0.7461080471242586,"[0.11434869934673951, 0.13979496877904582, 0.11944814608226181, 0.06848066736825328, 0.09792367746126633, 0.06283055329393261, 0.03965121861711207, 0.04075511285449642, 0.03653847163902684, 0.04228298164007797, 0.04248943361102891, 0.054358305661872594, 0.046708902493539664, 0.0447349402353548, 0.04965392091599158]"
3,3,Interaction,IntCF,0.1979662203686756,0.7571705147016514,"[0.10964169753872323, 0.117431218827065, 0.09520833862068807, 0.08714916165713868, 0.11812160364944777, 0.0957680922881209, 0.03866958497905766, 0.05085938727507307, 0.045134171896279156, 0.03901541374600846, 0.03512155930429714, 0.04185897704838561, 0.04060511167413003, 0.043808230550902716, 0.04160745094468249]"
3,3,LSS confounding,IntCF,0.3929198742837074,1.1505398446911672,"[0.12374496766855969, 0.13683907328252443, 0.16722189935099346, 0.05534943032517241, 0.04971870623710959, 0.046389977460280174, 0.039475764915765765, 0.050534222966671004, 0.05125820477902249, 0.04573669389308197, 0.0431712728873181, 0.04524938829277956, 0.048515799864817494, 0.04979385230396454, 0.04700074577193923]"
3,3,Linear,IntCF,0.073291036643856,0.2744812553517056,"[0.045672467674165884, 0.03833071928024771, 0.043034515565711806, 0.1269242709961837, 0.11749710295225152, 0.13523983839913392, 0.0583970625270974, 0.05857440074837468, 0.059641473415648225, 0.05361856000038385, 0.04763037714812642, 0.054546801488292815, 0.04936688021670119, 0.05447640198072201, 0.057049127606958766]"
3,3,Mixed,IntCF,0.3155359572553105,0.6949431879149803,"[0.13814673280861473, 0.13095464406782273, 0.1072717645104728, 0.09680915578951657, 0.057812780556968424, 0.05828864214043481, 0.03306059749658399, 0.04301029351420796, 0.043082418747682254, 0.049980744911392185, 0.043696440072689906, 0.04997296872200128, 0.04849435818813005, 0.055961965252615375, 0.04345649322086682]"
3,4,Interaction,IntCF,0.2280331511548909,0.7551960904068429,"[0.15353341385501323, 0.13184984517750017, 0.07823609998497966, 0.08015210108213958, 0.07915986697292551, 0.07597828766810852, 0.04674451270701387, 0.0468637028004169, 0.03730561936621029, 0.05246923299386017, 0.039265583279688945, 0.042232979719843675, 0.04209648506200103, 0.04621882035935829, 0.04789344897094014]"
3,4,LSS confounding,IntCF,0.4697227588038073,1.1977253957323004,"[0.16178052833363957, 0.1445477810277792, 0.11055916062198339, 0.044491647692461646, 0.03959786059154794, 0.04252174810875234, 0.04945910848879473, 0.05394507183958005, 0.04161484933487574, 0.045441654083936696, 0.054937439792050985, 0.047544895153333086, 0.052378512782684614, 0.05697282253411108, 0.05420691961446914]"
3,4,Linear,IntCF,0.0892467389744322,0.2848509513029267,"[0.04234305093050748, 0.034597123011506525, 0.042820099351207105, 0.13316759769451794, 0.1236458230274051, 0.15563780563754467, 0.04917639621271508, 0.0552860876343301, 0.044445582906001264, 0.06102478060266526, 0.05526545429873825, 0.04317051602025426, 0.05346462347578108, 0.04757844381464165, 0.05837661538218419]"
3,4,Mixed,IntCF,0.2737911445727813,0.6933175674513821,"[0.10482014456480862, 0.08526678199776531, 0.1078898240466748, 0.11286579612823507, 0.08036299535769106, 0.06860780036892801, 0.04419043525944335, 0.046736100073479794, 0.04117354564445269, 0.053675236857334906, 0.050462437709401564, 0.05076502679913244, 0.048513539049758025, 0.05654921897696555, 0.048121117165929074]"
3,2,Interaction,IntCF,0.192758940262804,0.7552322636784771,"[0.08500235116260052, 0.09873603731207103, 0.11602052455782308, 0.11986914310132937, 0.0962845525869283, 0.09266212702185526, 0.04155732097457209, 0.0458290985086211, 0.04597426371692235, 0.04012277763165412, 0.04351223086254866, 0.04814658286095235, 0.04266890045463108, 0.038425017812842334, 0.04518907143464812]"
3,2,LSS confounding,IntCF,0.4488943137746582,1.2054274174812387,"[0.16398870195957763, 0.12203758879780864, 0.15994543915225162, 0.038958318564669824, 0.04263170042099574, 0.0466357738016355, 0.04418038492802303, 0.04526577259866293, 0.04687584752958568, 0.04585719719302645, 0.04637746288316176, 0.05440593884527201, 0.04823844147413462, 0.04408563345059914, 0.05051579840059542]"
3,2,Linear,IntCF,0.0749642141807028,0.2742393572270898,"[0.036864773854744154, 0.041483105920447905, 0.04742616581840898, 0.15514679719404031, 0.13142284780509658, 0.10250778010336627, 0.05377361466357958, 0.05931714022689973, 0.06744247381284016, 0.05516053357483669, 0.049513747460573396, 0.048252937894837304, 0.05059161877032455, 0.05075282783200627, 0.05034363506799816]"
3,2,Mixed,IntCF,0.2459374292146636,0.6911640375334286,"[0.10054496176960435, 0.11488052458158021, 0.11571111132450462, 0.1022137190509857, 0.05938553573494327, 0.07834433425021338, 0.050065639265763205, 0.03903763306306574, 0.04418780304070015, 0.04361777903497228, 0.05275034156700918, 0.04497467571442031, 0.04480269214481322, 0.04896304675435652, 0.06052020270306794]"
3,11,Interaction,IntCF,0.2445440201554067,0.754721673787889,"[0.1300103430031242, 0.12068795305329205, 0.0714548421296951, 0.07603866678437793, 0.0871650585498341, 0.08484887192571312, 0.04845864973348106, 0.04912524075581955, 0.04722710646094226, 0.04538355924513935, 0.04198601262057529, 0.05425026551649317, 0.053178246309260005, 0.04309811661881228, 0.04708706729344053]"
3,11,LSS confounding,IntCF,0.4109595533521702,1.1015165762206962,"[0.12062857378195027, 0.12403235960702481, 0.16064049740011752, 0.04309361360029014, 0.047283395386729404, 0.04557177584123093, 0.05214105888345608, 0.05447142109494079, 0.0540851893325131, 0.0530352590272502, 0.04563305260461611, 0.05155589032294044, 0.04670142611689069, 0.04939557280783835, 0.05173091419221129]"
3,11,Linear,IntCF,0.0816831770379868,0.2767106151212975,"[0.047045635928562396, 0.04412026615531158, 0.03682328620844415, 0.13745981696332352, 0.09036585782780163, 0.1607333089273243, 0.05488228998111622, 0.051431887438896096, 0.05250377243822802, 0.05219173781889392, 0.05189546570970939, 0.05443271581192573, 0.054571358900655224, 0.05453705042374916, 0.05700554946605889]"
3,11,Mixed,IntCF,0.2705261208302599,0.6738794470236678,"[0.08432688488915592, 0.1138467968193992, 0.10929723336874184, 0.0751202277019402, 0.09169969735639559, 0.09162627216947539, 0.05148539424945531, 0.05217381293417551, 0.049003773090328905, 0.0462239674226354, 0.04205702016578403, 0.05084355000012572, 0.04754717036666823, 0.04774451645468423, 0.04700368301103451]"
3,9,Interaction,IntCF,0.1954040530761514,0.7546930302381928,"[0.08056651751601986, 0.07866051626434936, 0.10898205760517747, 0.1265531744699426, 0.0903815876491094, 0.13176902022829085, 0.04004521426473016, 0.037970969958039856, 0.04098208238799279, 0.04071386672030498, 0.0485779507045907, 0.039656967116686266, 0.04342610830759025, 0.04579341008220999, 0.04592055672496565]"
3,9,LSS confounding,IntCF,0.338093027703185,1.0532190256094474,"[0.12158609589201422, 0.16783767681224276, 0.11933876983609464, 0.039266093436998, 0.04098282097363436, 0.047919026773810616, 0.05429806715541826, 0.05101173281934615, 0.054558892421600065, 0.047876229272456376, 0.05092694235666851, 0.04164498269553661, 0.06009276504518095, 0.05567364890827254, 0.04698625560072591]"
3,9,Linear,IntCF,0.0790344202493031,0.2861897158907936,"[0.041779616609442856, 0.03700966786010968, 0.04024139612081515, 0.10251118019056948, 0.16336017552170215, 0.15907063571765445, 0.04658114836334071, 0.05518876857435621, 0.04601130520691565, 0.0565554543717268, 0.05010445977846109, 0.05184689862726147, 0.045581027076583895, 0.05143838285823406, 0.05271988312282639]"
